Title,Department,Location,Salary,Closing Date,UID,URL
Preparation PIPE Registered Practitioner - Psychology Services - Directorate of Security (Ref: 82349),HM Prison & Probation Service,"This position is based at HM Prison Long Lartin, WR11 5TZ","Salary : £47,907",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 331158,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwODUxJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTcmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
CBRN Principal Analyst,UK Health Security Agency,"Canary Wharf, London","Salary : £55,799 to £65,089",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 331131,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwODM0JnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmc2VhcmNocGFnZT03Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
Apprentice Emergency Preparedness Administrator,UK Health Security Agency,London or Porton Down,"Salary : £22,194 to £26,994",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 331120,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT03Jm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg5MDgzMSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
Business Support Team Member (Ref: 82360),Ministry of Justice,"This position is based at Branston Registry Burton-On-Trent, DE14 3EG","Salary : £21,149",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 331108,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg5MDgxOSZzZWFyY2hwYWdlPTcmb3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
Deputy Infection Sciences Quality Manager,UK Health Security Agency,"Severn Pathology, Bristol, BS10 5NB","Salary : £43,742 to £50,056",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 331076,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT03Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA3OTkmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
Probation Service Officer - Accommodation Officer - Northamptonshire - East of England (Ref: 81988),HM Prison & Probation Service,"This position is based at NPS 43-47 Bridge Street Northampton, NN1 1NS","Salary : £24,228 to £30,208",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 331071,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwNzkwJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmc2VhcmNocGFnZT03Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
Strategic Finance Adviser,Ministry of Defence,SW1A 2HB (Main Building London) or any other MOD UK location,"Salary : £43,080",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 330509,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg5MDc3NiZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnNlYXJjaHBhZ2U9NyZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
Senior Work Psychologist,Department for Work and Pensions,National,"Salary : £42,215 to £53,002",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 328058,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwNzcwJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmc2VhcmNocGFnZT03Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
Policy and Briefing Officer - Rare Diseases and Emerging Therapies ,Department of Health and Social Care,"Leeds, London","Salary : £32,188 to £38,628",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 330337,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwNzY2JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTcmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
Senior Intelligence Analyst,Serious Fraud Office,"The role will be based at our offices at 2-4 Cockspur Street, London, SW1Y 5BS, in central London, however please note that we are due to move to Canary Wharf in 2024. Please be aware that this role can ... see the job advert for full location information","Salary : £39,260 to £46,745",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 330784,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwNzUzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTcmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
UK Lead for the UK-Ukraine TechBridge,Department for Business and Trade,"Belfast, Birmingham, Cardiff, Darlington, Edinburgh, London, Salford","Salary : £53,560 to £63,481",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 328705,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg5MDczOCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTcmb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
G7 - Senior Customer Service Leader Northern Scotland,Department for Work and Pensions,Scotland,"Salary : £52,412 to £63,517",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 329874,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwNzMwJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmc2VhcmNocGFnZT03Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
G7 - Senior Customer Service Leader South West Scotland,Department for Work and Pensions,Scotland,"Salary : £52,412 to £63,517",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 329872,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTcmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA3MjkmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
Data Protection and Compliance Manager,Driver and Vehicle Licensing Agency,Swansea,"Salary : £32,603",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 328515,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT03JmpvYmxpc3Rfdmlld192YWM9MTg5MDcxOCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
DIO – Ministry of Defence Guard Service – Security Officer Shift Worker,Ministry of Defence,"HMNB Portsmouth, Portsmouth, Hampshire, PO1 3LU","Salary : £30,000",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 327371,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg5MDY1NCZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9NyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
Communications Manager,"Department for Environment, Food and Rural Affairs","Leeds, Newcastle-upon-Tyne, Penrith, Preston, Warrington, York","Salary : £39,439 to £43,569",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 329404,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5Jm93bmVydHlwZT1mYWlyJnNlYXJjaHBhZ2U9NyZvd25lcj01MDcwMDAwJmpvYmxpc3Rfdmlld192YWM9MTg5MDYxNyZwYWdlY2xhc3M9Sm9icyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
Regional Support Manager,Department for Business and Trade,Birmingham,"Salary : £39,384 to £43,169",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 329668,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT03Jm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA1ODgmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
DASA - Innovation Partner - North West,Defence Science and Technology Laboratory,North West England,"Salary : £55,014 to £65,117",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 330862,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTcmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA1ODUmcmVxc2lnPTE3MDM5NDQyODYtMDdmMmVlYzMzODMzY2E2ZDM1NGRjZThiODgyYjNiM2U2N2U1ZWMxYw==
Head of Consumer Credit Unit,HM Treasury,This post will be based in Darlington (Feethams House).,"Salary : £64,160 to £67,525",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 330473,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT04JmpvYmxpc3Rfdmlld192YWM9MTg5MDU3NiZvd25lcj01MDcwMDAwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcnR5cGU9ZmFpciZwYWdlY2xhc3M9Sm9icyZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
Defence Business Services (DBS) Record Preparation and Archiving Assistant,Ministry of Defence,Portsmouth - HMNB HMNB Portsmouth Portsmouth Hampshire,"Salary : £24,040",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 330086,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5Jm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJmpvYmxpc3Rfdmlld192YWM9MTg5MDU2MCZzZWFyY2hwYWdlPTgmcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
Policy Advisors,Department for Energy Security & Net Zero,"Aberdeen, Birmingham, Cardiff, Darlington, Edinburgh, Salford","Salary : £31,120 to £33,085",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 329930,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmam9ibGlzdF92aWV3X3ZhYz0xODkwNTE2JnNlYXJjaHBhZ2U9OCZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
Communications Directorate - Senior Campaigns Manager,Home Office,London 2 Marsham Street (2MS) - Sheffield Vulcan House - Cardiff General Buildings - Salford Dallas Court,"Salary : £41,600 to £48,792",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 330231,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTgmb3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA0NzkmcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
DIO - Ministry of Defence Guard Service - Security Officer Shift Worker,Ministry of Defence,"- The Royal Citadel, Plymouth, PL1 2PD; - DIO Kirkcudbright, MGS Guardroom, Dundrennan, Kirkcudbright, DG6 4QZ;","Salary : £30,000",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 326210,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT04Jm93bmVyPTUwNzAwMDAmam9ibGlzdF92aWV3X3ZhYz0xODkwNDAxJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5Jm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
Associate Planning and Delivery Lead,HM Land Registry,"Plymouth, South West England, PL6 5WS : Telford, West Midlands (England), TF3 4LR","Salary : £36,597",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 330188,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmam9ibGlzdF92aWV3X3ZhYz0xODkwMzk0JnNlYXJjaHBhZ2U9OCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
Planning and Delivery Support Officer - closing date extended,HM Land Registry,"Plymouth, South West England, PL6 5WS : Telford, West Midlands (England), TF3 4LR","Salary : £29,484",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 329203,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTgmam9ibGlzdF92aWV3X3ZhYz0xODkwMzkzJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
Graduate Data Engineer,Department for Education,"Bristol, South West England, BS2 0EL : Coventry, West Midlands (England), CV1 2WT : Manchester, North West England, M1 2WD : Sheffield, Yorkshire and the Humber, S1 2FJ","Salary : £32,222",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 327611,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg5MDM3MSZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9OCZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
Information Centre Advisor (Plus Reserves),Intellectual Property Office,Newport,"Salary : £23,097",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 330085,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTgmam9ibGlzdF92aWV3X3ZhYz0xODkwMzY0Jm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
Workplace Manager,Defence Science and Technology Laboratory,"Porton Down, Salisbury SP4 0JQ","Salary : £35,970 to £41,848",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 328025,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT04Jm93bmVyPTUwNzAwMDAmam9ibGlzdF92aWV3X3ZhYz0xODkwMzU0JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcnR5cGU9ZmFpciZwYWdlY2xhc3M9Sm9icyZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
Heritage Policy Advisor & UK City of Culture Project Coordination (x 2 roles),"Department for Culture, Media and Sport",Manchester,"Salary : £26,514 to £26,943",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 330141,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4OTAzMzEmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTgmcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
Deputy Director Global Health Security,Department of Health and Social Care,"London and Leeds, regular travel to London will be required if based in Leeds. Overseas travel will be required including to developing countries.","Salary : £75,000",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 329235,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9OCZqb2JsaXN0X3ZpZXdfdmFjPTE4OTAyNjEmb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
Defence Business Services (DBS) - Apprentice Management Office Scheme Manager,Ministry of Defence,"Abbey Wood, Bristol","Salary : £35,290",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 330186,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4OTAyNDEmc2VhcmNocGFnZT04JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5Jm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
Senior Associate Legal Adviser,Ofwat (Water Services Regulation Authority),Birmingham (B5 4UA) or London (E14 4HD) based with hybrid working,"Salary : £36,918 to £45,000",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 330222,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4OTAyMzEmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTgmcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
Immigration Enforcement - International and Returns Service Command - Case Work Support ,Home Office,"Lunar House - Croydon, Chadwick House - Solihull","Salary : £24,800 to £28,800",Closes : 11:55 pm on Tuesday 2nd January 2024,Reference : 329584,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwMTMyJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT04JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5Jm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDM5NDQyODgtMDQ1ZDEwOTY1ZWRhMzU2M2YzZjAwZmY4ZmU3YzAyYTRmODBhODlmMA==
