Title,Department,Location,Salary,Closing Date,UID,URL
Admin Officer (Tribunal Venue Clerk) x 2 (FTC) - Liverpool SSCS Tribunal(Ref:  81583),HM Courts and Tribunals Service,"This position is based at LIVERPOOL SSCSA LIVERPOOL, L2 5UZ","Salary : £22,940",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327137,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3NTAwJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0yJnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
Executive Assistant to the Lord Chancellor's in Private Office and Parliament Directorate (Up to 3 roles available) (Ref:81336),Ministry of Justice,"This position is based at 102 PETTY FRANCE (MOJ) LONDON, SW1H 9AJ","Salary : £31,169 to £32,760",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327124,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yJnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg3NDgyJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
Strategy Development Lead ,Department for Energy Security & Net Zero,"Aberdeen, Birmingham, Cardiff, Darlington, Edinburgh, London, Salford","Salary : £50,305 to £61,145",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327087,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc0NjImdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmc2VhcmNocGFnZT0yJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
**Immigration Enforcement - Sham Marriage - Investigation Caseworker,Home Office,"Franklin Court - Bedford, Custom House - Felixstowe, Frontier House - Folkestone, Ashdown House - Gatwick, Custom House - Hull, West Point - Plymouth, Norman House - Portsmouth, Enterprise House - Stansted","Salary : £28,000 to £33,600",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326614,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTImdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmb3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc0NjAmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
FM Delivery Manager (HEO) ,HM Revenue and Customs,"Manchester Regional Centre, 3 New Bailey Square, New Bailey Street, Salford, M3 5AY,","Salary : £35,092 to £37,725",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326160,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg3NDUzJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZzZWFyY2hwYWdlPTImcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
Assistant Project Officer – Communications LIFE18 NAT/UK/000039- LIFE Recreation ReMEDIES - Ref : 5587,Natural England,"East Midlands (England), East of England, London (region), North East England, North West England, South East England, South West England, West Midlands (England), Yorkshire and the Humber","Salary : £27,273",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327093,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3NDMzJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTImdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
Deputy MAPPA Co-ordinator - Kent(Ref: 81426),HM Prison & Probation Service,"This position is based at NPS 17 GARDEN ROAD TUNBRIDGE WELLS, TN1 2XP, NPS 56-58 COLLEGE ROAD MAIDSTONE, ME15 6SJ, NPS BELL HOUSE SITTINGBOURNE, ME10 4DH, NPS DARRINGTON HOUSE MARGATE, CT9 1UW, NPS NEW ROAD ... see the job advert for full location information","Salary : £30,812 to £38,289",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326236,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc0MTMmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0yJnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
"Probation Services Officer, Yorkshire and the Humber Probation Service, HMP Hull and HMP Humber (Ref:81584)",HM Prison & Probation Service,"This positon can be based at HM PRISON EVERTHORPE BROUGH, HU15 1RB, HM PRISON HULL HULL, HU9 5LS","Salary : £23,637 to £29,046",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327034,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3MzgyJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0yJnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
Court Usher (Ref: 81322),HM Courts and Tribunals Service,"This position is based at LUTON CROWN LUTON, LU1 2AA","Salary : £21,149",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327030,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczODEmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmc2VhcmNocGFnZT0yJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
Case Administrators (Ref: 81535),HM Prison & Probation Service,"This position is based at NPS St Helena Mill Bolton, BL1 2JS","Salary : £20,126 to £23,182",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327008,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTImdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmam9ibGlzdF92aWV3X3ZhYz0xODg3MzgwJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
Welsh Language Caseworker (Ref:81590),Legal Aid Agency,"This position is based at LAA William Morgan House FLR11, CF10 1EP","Salary : £22,940",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327027,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZzZWFyY2hwYWdlPTImb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczNzgmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
HR Performance Manager - HMP Nottingham (Ref: 81568),Ministry of Justice,"This position is based at HMP Nottingham, NG5 3AG","Salary : £32,827 to £35,678",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327019,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTImdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmam9ibGlzdF92aWV3X3ZhYz0xODg3Mzc1JnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
Programme Delivery Lead,Department for Education,"Coventry, West Midlands (England), CV1 2WT : Darlington, North East England, DL1 5QE : Manchester, North West England, M1 2WD : Sheffield, Yorkshire and the Humber, S1 2FT","Salary : £65,355",Closes : 11:55 pm on Friday 1st December 2023,Reference : 323909,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmc2VhcmNocGFnZT0yJm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg3Mzc0Jm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
HR Performance Manager - Isle of Wight(Ref: 81505),Ministry of Justice,"This position is based at HM PRISON ISLE OF WIGHT - ALBANY HOUSE NEWPORT, PO30 5RS","Salary : £32,827 to £35,678",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327006,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTImdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmb3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczNzAmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
Prison Catering: Caterer - HMP/YOI Hindley (Ref: 81563),HM Prison & Probation Service,"This position is based at HMYOI Hindley, WN2 5TH","Salary : £30,902 to £32,539",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327001,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTImdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmam9ibGlzdF92aWV3X3ZhYz0xODg3MzY5JnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
People Strategy and Data Manager (Ref: 81501),Office of the Public Guardian,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £32,827 to £40,403",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326985,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg3MzY0Jm93bmVyPTUwNzAwMDAmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmc2VhcmNocGFnZT0yJm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
Prison Catering: Caterer - HMP Wymott (Ref: 81562),HM Prison & Probation Service,"This position is based at HM Prison Wymott, PR26 8LW","Salary : £30,902 to £32,539",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326994,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczNjEmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmc2VhcmNocGFnZT0yJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDE0NDU3OTktYzVhNDdkZDFmNjBmMmJlYzYxMjQwNGZkZDQ4N2RkYzViZDUxNWQwMQ==
"Senior Administration Officer, Yorkshire and the Humber Probation Service, Barnsley and Rotherham (Ref: 81435)",HM Prison & Probation Service,"These positions are based at NPS ACORN HOUSE BARNSLEY, S71 1HH, NPS ASHLEY BUSINESS COURT ROTHERHAM, S60 1RU","Salary : £23,637 to £29,046",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326974,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHBhZ2U9MyZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczNDYmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmcmVxc2lnPTE3MDE0NDU4MDAtYWU3YWY3NDQyZWE3NTNiZDExN2M2ZGExYmYwYjFhODc3OTliMjAyMw==
Probation Service Officers - Manchester and Tameside Courts (Ref:81561),HM Prison & Probation Service,"This position can be based at MANCHESTER MINSHULL CROWN MANCHESTER, M1 3FS, NPS CROWN SQUARE MANCHESTER MANCHESTER, M3 3FL, NPS MANCHESTER MAGISTRATES COURT MANCHESTER, M60 1PR, NPS TAMESIDE MAGISTRATES ... see the job advert for full location information","Salary : £23,637 to £29,046",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326938,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTMmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczMTcmcmVxc2lnPTE3MDE0NDU4MDAtYWU3YWY3NDQyZWE3NTNiZDExN2M2ZGExYmYwYjFhODc3OTliMjAyMw==
Defence Business Services (DBS) AF&VS Executive Officer,Ministry of Defence,"Tomlinson House, Norcross, Thornton-Cleveleys, Blackpool, Lancashire, North West","Salary : £28,300",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326220,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczMTUmcmVxc2lnPTE3MDE0NDU4MDAtYWU3YWY3NDQyZWE3NTNiZDExN2M2ZGExYmYwYjFhODc3OTliMjAyMw==
Prison Catering: Caterer - HMP/YOI Norwich (Ref: 81554),HM Prison & Probation Service,"This position is based at HMP Norwich, NR1 4LU","Salary : £30,902 to £32,539",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326916,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTMmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczMDEmcmVxc2lnPTE3MDE0NDU4MDAtYWU3YWY3NDQyZWE3NTNiZDExN2M2ZGExYmYwYjFhODc3OTliMjAyMw==
Family Services Contact Centre Agent 1 (Ref:81550),HM Prison & Probation Service,"This position is based at First Floor, Edward House, Quay Place, Edward Street, B1 2RA","Salary : £21,355",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326833,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHBhZ2U9MyZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODcyMzEmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmcmVxc2lnPTE3MDE0NDU4MDAtYWU3YWY3NDQyZWE3NTNiZDExN2M2ZGExYmYwYjFhODc3OTliMjAyMw==
"Case Administrator, Yorkshire and the Humber Probation Service, Barnsley and Rotherham (Ref: 81427)",HM Prison & Probation Service,"This position is based at NPS Acorn House Barnsley, S71 1HH and NPS Ashley Business Court Rotherham, S60 1RU","Salary : £20,126 to £23,182",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326748,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3MTcyJnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3Npbmcmc2VhcmNocGFnZT0zJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDE0NDU4MDAtYWU3YWY3NDQyZWE3NTNiZDExN2M2ZGExYmYwYjFhODc3OTliMjAyMw==
Community Payback Supervisor (Ref: 81480),HM Prison & Probation Service,"This position is based at NMS Wear House, DH1 1TH, NMS The Lightbox, NE12 8EU, NMS Wetherby House, TS18 2SL","Salary : £23,637 to £29,046",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326691,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODcxMzQmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmcmVxc2lnPTE3MDE0NDU4MDAtYWU3YWY3NDQyZWE3NTNiZDExN2M2ZGExYmYwYjFhODc3OTliMjAyMw==
Lead Scientist for International Development and Innovation (SR20.15),Animal and Plant Health Agency,"APHA Weybridge or York, with frequent travel to both sites","Salary : £59,341 to £72,439",Closes : 11:55 pm on Friday 1st December 2023,Reference : 325234,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODcwNzEmcmVxc2lnPTE3MDE0NDU4MDAtYWU3YWY3NDQyZWE3NTNiZDExN2M2ZGExYmYwYjFhODc3OTliMjAyMw==
Defence Business Services (DBS) - Sensitivity Reviewer,Ministry of Defence,"HMNB Portsmouth, Portsmouth, Hampshire,PO1 3LU","Salary : £35,290",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326241,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0zJnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODcwNjMmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmcmVxc2lnPTE3MDE0NDU4MDAtYWU3YWY3NDQyZWE3NTNiZDExN2M2ZGExYmYwYjFhODc3OTliMjAyMw==
Bailiff Manager – Merseyside (Ref: 81489),HM Courts and Tribunals Service,"This position is based at Liverpool Civil & Family Justice Centre Liverpool, L2 2BX","Salary : £27,223 to £28,613",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326562,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MyZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODY5OTQmcmVxc2lnPTE3MDE0NDU4MDAtYWU3YWY3NDQyZWE3NTNiZDExN2M2ZGExYmYwYjFhODc3OTliMjAyMw==
Investigator - Prisons and Probation Ombudsman (Ref:81496),Ministry of Justice,"This position is based at 10 SOUTH COLONNADE LONDON, E14 4PU","Salary : £37,174 to £40,403",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326553,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTMmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODY5ODgmcmVxc2lnPTE3MDE0NDU4MDAtYWU3YWY3NDQyZWE3NTNiZDExN2M2ZGExYmYwYjFhODc3OTliMjAyMw==
Case Admin Support Worker - Victims (Ref: 81482),HM Prison & Probation Service,"This position is based at NPS 9 CASTLE QUAY NOTTINGHAM, NG7 1FW","Salary : £20,126 to £23,182",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326526,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTMmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODY5NzYmcmVxc2lnPTE3MDE0NDU4MDAtYWU3YWY3NDQyZWE3NTNiZDExN2M2ZGExYmYwYjFhODc3OTliMjAyMw==
Administrative Officer - Nottingham (Ref:81458),HM Courts and Tribunals Service,"This position is based at Nottingham County, NG1 7EJ","Salary : £22,940",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326471,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODY5MzQmcmVxc2lnPTE3MDE0NDU4MDAtYWU3YWY3NDQyZWE3NTNiZDExN2M2ZGExYmYwYjFhODc3OTliMjAyMw==
Grade 7 Security Assurance & Response Manager,"Foreign, Commonwealth & Development Office","East Kilbride, London","Salary : £53,000 to £62,000",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326427,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHBhZ2U9MyZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODY5MDgmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmcmVxc2lnPTE3MDE0NDU4MDAtYWU3YWY3NDQyZWE3NTNiZDExN2M2ZGExYmYwYjFhODc3OTliMjAyMw==
