Title,Department,Location,Salary,Closing Date,UID,URL
Strategy Development Lead ,Department for Energy Security & Net Zero,"Aberdeen, Birmingham, Cardiff, Darlington, Edinburgh, London, Salford","Salary : £50,305 to £61,145",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327087,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0xMSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmam9ibGlzdF92aWV3X3ZhYz0xODg3NDYyJnJlcXNpZz0xNzAxMjUyNDU0LTA5ZTc4YTM0M2ZhMzlhZmQ0NTg2NTBiNWM3NzQ1ZjcwNTE5Njc3MTg=
**Immigration Enforcement - Sham Marriage - Investigation Caseworker,Home Office,"Franklin Court - Bedford, Custom House - Felixstowe, Frontier House - Folkestone, Ashdown House - Gatwick, Custom House - Hull, West Point - Plymouth, Norman House - Portsmouth, Enterprise House - Stansted","Salary : £28,000 to £33,600",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326614,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4NzQ2MCZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTExJnJlcXNpZz0xNzAxMjUyNDU0LTA5ZTc4YTM0M2ZhMzlhZmQ0NTg2NTBiNWM3NzQ1ZjcwNTE5Njc3MTg=
FM Delivery Manager (HEO) ,HM Revenue and Customs,"Manchester Regional Centre, 3 New Bailey Square, New Bailey Street, Salford, M3 5AY,","Salary : £35,092 to £37,725",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326160,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xMSZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc0NTMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDU0LTA5ZTc4YTM0M2ZhMzlhZmQ0NTg2NTBiNWM3NzQ1ZjcwNTE5Njc3MTg=
Assistant Project Officer – Communications LIFE18 NAT/UK/000039- LIFE Recreation ReMEDIES - Ref : 5587,Natural England,"East Midlands (England), East of England, London (region), North East England, North West England, South East England, South West England, West Midlands (England), Yorkshire and the Humber","Salary : £27,273",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327093,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xMSZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc0MzMmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDU0LTA5ZTc4YTM0M2ZhMzlhZmQ0NTg2NTBiNWM3NzQ1ZjcwNTE5Njc3MTg=
Deputy MAPPA Co-ordinator - Kent(Ref: 81426),HM Prison & Probation Service,"This position is based at NPS 17 GARDEN ROAD TUNBRIDGE WELLS, TN1 2XP, NPS 56-58 COLLEGE ROAD MAIDSTONE, ME15 6SJ, NPS BELL HOUSE SITTINGBOURNE, ME10 4DH, NPS DARRINGTON HOUSE MARGATE, CT9 1UW, NPS NEW ROAD ... see the job advert for full location information","Salary : £30,812 to £38,289",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326236,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xMSZvd25lcj01MDcwMDAwJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc0MTMmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDU0LTA5ZTc4YTM0M2ZhMzlhZmQ0NTg2NTBiNWM3NzQ1ZjcwNTE5Njc3MTg=
"Probation Services Officer, Yorkshire and the Humber Probation Service, HMP Hull and HMP Humber (Ref:81584)",HM Prison & Probation Service,"This positon can be based at HM PRISON EVERTHORPE BROUGH, HU15 1RB, HM PRISON HULL HULL, HU9 5LS","Salary : £23,637 to £29,046",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327034,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JmpvYmxpc3Rfdmlld192YWM9MTg4NzM4MiZwYWdlY2xhc3M9Sm9icyZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTExJnJlcXNpZz0xNzAxMjUyNDU0LTA5ZTc4YTM0M2ZhMzlhZmQ0NTg2NTBiNWM3NzQ1ZjcwNTE5Njc3MTg=
Court Usher (Ref: 81322),HM Courts and Tribunals Service,"This position is based at LUTON CROWN LUTON, LU1 2AA","Salary : £21,149",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327030,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4NzM4MSZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTExJnJlcXNpZz0xNzAxMjUyNDU0LTA5ZTc4YTM0M2ZhMzlhZmQ0NTg2NTBiNWM3NzQ1ZjcwNTE5Njc3MTg=
Case Administrators (Ref: 81535),HM Prison & Probation Service,"This position is based at NPS St Helena Mill Bolton, BL1 2JS","Salary : £20,126 to £23,182",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327008,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmam9ibGlzdF92aWV3X3ZhYz0xODg3MzgwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTExJm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMjUyNDU0LTA5ZTc4YTM0M2ZhMzlhZmQ0NTg2NTBiNWM3NzQ1ZjcwNTE5Njc3MTg=
Welsh Language Caseworker (Ref:81590),Legal Aid Agency,"This position is based at LAA William Morgan House FLR11, CF10 1EP","Salary : £22,940",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327027,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0xMSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmam9ibGlzdF92aWV3X3ZhYz0xODg3Mzc4JnJlcXNpZz0xNzAxMjUyNDU0LTA5ZTc4YTM0M2ZhMzlhZmQ0NTg2NTBiNWM3NzQ1ZjcwNTE5Njc3MTg=
HR Performance Manager - HMP Nottingham (Ref: 81568),Ministry of Justice,"This position is based at HMP Nottingham, NG5 3AG","Salary : £32,827 to £35,678",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327019,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg3Mzc1JnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZzZWFyY2hwYWdlPTEyJnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Programme Delivery Lead,Department for Education,"Coventry, West Midlands (England), CV1 2WT : Darlington, North East England, DL1 5QE : Manchester, North West England, M1 2WD : Sheffield, Yorkshire and the Humber, S1 2FT","Salary : £65,355",Closes : 11:55 pm on Friday 1st December 2023,Reference : 323909,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0xMiZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg3Mzc0JnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
HR Performance Manager - Isle of Wight(Ref: 81505),Ministry of Justice,"This position is based at HM PRISON ISLE OF WIGHT - ALBANY HOUSE NEWPORT, PO30 5RS","Salary : £32,827 to £35,678",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327006,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0xMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczNzAmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Prison Catering: Caterer - HMP/YOI Hindley (Ref: 81563),HM Prison & Probation Service,"This position is based at HMYOI Hindley, WN2 5TH","Salary : £30,902 to £32,539",Closes : 11:55 pm on Friday 1st December 2023,Reference : 327001,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xMiZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczNjkmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
People Strategy and Data Manager (Ref: 81501),Office of the Public Guardian,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £32,827 to £40,403",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326985,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczNjQmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Prison Catering: Caterer - HMP Wymott (Ref: 81562),HM Prison & Probation Service,"This position is based at HM Prison Wymott, PR26 8LW","Salary : £30,902 to £32,539",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326994,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xMiZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczNjEmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
"Senior Administration Officer, Yorkshire and the Humber Probation Service, Barnsley and Rotherham (Ref: 81435)",HM Prison & Probation Service,"These positions are based at NPS ACORN HOUSE BARNSLEY, S71 1HH, NPS ASHLEY BUSINESS COURT ROTHERHAM, S60 1RU","Salary : £23,637 to £29,046",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326974,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0xMiZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg3MzQ2JnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Probation Service Officers - Manchester and Tameside Courts (Ref:81561),HM Prison & Probation Service,"This position can be based at MANCHESTER MINSHULL CROWN MANCHESTER, M1 3FS, NPS CROWN SQUARE MANCHESTER MANCHESTER, M3 3FL, NPS MANCHESTER MAGISTRATES COURT MANCHESTER, M60 1PR, NPS TAMESIDE MAGISTRATES ... see the job advert for full location information","Salary : £23,637 to £29,046",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326938,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JmpvYmxpc3Rfdmlld192YWM9MTg4NzMxNyZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTEyJnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Defence Business Services (DBS) AF&VS Executive Officer,Ministry of Defence,"Tomlinson House, Norcross, Thornton-Cleveleys, Blackpool, Lancashire, North West","Salary : £28,300",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326220,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xMiZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczMTUmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Prison Catering: Caterer - HMP/YOI Norwich (Ref: 81554),HM Prison & Probation Service,"This position is based at HMP Norwich, NR1 4LU","Salary : £30,902 to £32,539",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326916,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0xMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczMDEmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Family Services Contact Centre Agent 1 (Ref:81550),HM Prison & Probation Service,"This position is based at First Floor, Edward House, Quay Place, Edward Street, B1 2RA","Salary : £21,355",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326833,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0xMiZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg3MjMxJnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
"Case Administrator, Yorkshire and the Humber Probation Service, Barnsley and Rotherham (Ref: 81427)",HM Prison & Probation Service,"This position is based at NPS Acorn House Barnsley, S71 1HH and NPS Ashley Business Court Rotherham, S60 1RU","Salary : £20,126 to £23,182",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326748,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1Jm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg4NzE3MiZzZWFyY2hwYWdlPTEyJm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Community Payback Supervisor (Ref: 81480),HM Prison & Probation Service,"This position is based at NMS Wear House, DH1 1TH, NMS The Lightbox, NE12 8EU, NMS Wetherby House, TS18 2SL","Salary : £23,637 to £29,046",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326691,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0xMiZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg3MTM0Jm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Lead Scientist for International Development and Innovation (SR20.15),Animal and Plant Health Agency,"APHA Weybridge or York, with frequent travel to both sites","Salary : £59,341 to £72,439",Closes : 11:55 pm on Friday 1st December 2023,Reference : 325234,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xMiZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg3MDcxJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Defence Business Services (DBS) - Sensitivity Reviewer,Ministry of Defence,"HMNB Portsmouth, Portsmouth, Hampshire,PO1 3LU","Salary : £35,290",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326241,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0xMiZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODcwNjMmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Bailiff Manager – Merseyside (Ref: 81489),HM Courts and Tribunals Service,"This position is based at Liverpool Civil & Family Justice Centre Liverpool, L2 2BX","Salary : £27,223 to £28,613",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326562,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmc2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4Njk5NCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTEyJm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Investigator - Prisons and Probation Ombudsman (Ref:81496),Ministry of Justice,"This position is based at 10 SOUTH COLONNADE LONDON, E14 4PU","Salary : £37,174 to £40,403",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326553,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg2OTg4Jm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTEyJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Case Admin Support Worker - Victims (Ref: 81482),HM Prison & Probation Service,"This position is based at NPS 9 CASTLE QUAY NOTTINGHAM, NG7 1FW","Salary : £20,126 to £23,182",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326526,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg4Njk3NiZzZWFyY2hwYWdlPTEyJnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Administrative Officer - Nottingham (Ref:81458),HM Courts and Tribunals Service,"This position is based at Nottingham County, NG1 7EJ","Salary : £22,940",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326471,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JmpvYmxpc3Rfdmlld192YWM9MTg4NjkzNCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTEyJm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Grade 7 Security Assurance & Response Manager,"Foreign, Commonwealth & Development Office","East Kilbride, London","Salary : £53,000 to £62,000",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326427,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODY5MDgmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
"Scientist (Pandemic Influenza) - £34,841 p.a. + benefits",Medicines and Healthcare Products Regulatory Agency,"South Mimms, Hertfordshire","Salary : £34,841",Closes : 11:55 pm on Friday 1st December 2023,Reference : 326000,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0xMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODY0NTQmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
Business Manager – Sunderland Probation Delivery Unit. (Ref: 81377),HM Prison & Probation Service,"This position is based at NMS Stoney Lane Probation Office Sunderland, SR5 2JB","Salary : £30,812 to £38,289",Closes : 11:55 pm on Friday 1st December 2023,Reference : 325885,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg2MzQ0Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZzZWFyY2hwYWdlPTEyJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDU2LTA5YzBiYzg5YzExYWM1ZWM3NDRjMzA0NzgwZjJmNzA0MGI5ZGU4MDA=
