Title,Department,Location,Salary,Closing Date,UID,URL
Business Support Officer,House of Commons,"City of Westminster, London (region), SW1A 0AA","Salary : £29,150 to £32,750",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330532,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NTMmam9ibGlzdF92aWV3X3ZhYz0xODkwMjgwJnJlcXNpZz0xNzAyMjQ2NDcxLWZjY2JjY2YzYTc5NDMyNjAzNmEyODM3NWJmMDczOTk3MTE0MjkzNGI=
Health and Safety Officer,UK Health Security Agency,UK with Hybrid working and some travel nationally.,"Salary : £30,473 to £41,478",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330522,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmam9ibGlzdF92aWV3X3ZhYz0xODkwMjc2JnNlYXJjaHBhZ2U9NTMmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2NDcxLWZjY2JjY2YzYTc5NDMyNjAzNmEyODM3NWJmMDczOTk3MTE0MjkzNGI=
Defence Business Services - (DBS) - Information Management Governance Manager,Ministry of Defence,"Tomlinson House, Norcross, Blackpool, Lancashire, FY5 3WP","Salary : £35,290",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330083,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg5MDI0NiZzZWFyY2hwYWdlPTUzJnJlcXNpZz0xNzAyMjQ2NDcxLWZjY2JjY2YzYTc5NDMyNjAzNmEyODM3NWJmMDczOTk3MTE0MjkzNGI=
Inspection Support Administrator (Ref: 82169),Ministry of Justice,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £22,940 to £27,000",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330408,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg5MDIxMyZzZWFyY2hwYWdlPTUzJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAyMjQ2NDcxLWZjY2JjY2YzYTc5NDMyNjAzNmEyODM3NWJmMDczOTk3MTE0MjkzNGI=
Head of Project Delivery and Implementation (Ref: 5647),Marine Management Organisation,"East Midlands (England), East of England, London (region), North East England, North West England, South East England, South West England, West Midlands (England), Yorkshire and the Humber","Salary : £61,619 to £66,574",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330374,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJmpvYmxpc3Rfdmlld192YWM9MTg5MDIxMCZzZWFyY2hwYWdlPTUzJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAyMjQ2NDcxLWZjY2JjY2YzYTc5NDMyNjAzNmEyODM3NWJmMDczOTk3MTE0MjkzNGI=
Victim Liaison Officer - Yorkshire and the Humber Probation Service - North Yorkshire (Ref: 82087),HM Prison & Probation Service,"This position is based atNPS Northways Scarborough, YO11 1JS, NPS 5/7 HAYWRA CRESENT HARROGATE, HG1 5BG, NPS ESSEX LODGE NORTHALLERTON, DL7 8SG, Scarborough County, YO11 2JS","Salary : £24,228 to £30,208",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330345,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NTMmam9ibGlzdF92aWV3X3ZhYz0xODkwMTY2JnJlcXNpZz0xNzAyMjQ2NDcxLWZjY2JjY2YzYTc5NDMyNjAzNmEyODM3NWJmMDczOTk3MTE0MjkzNGI=
Community Payback Supervisor - Yorkshire and the Humber Probation Service - Unpaid Work - Sheffield (Ref: 82117),HM Prison & Probation Service,"This position is based at NMS Suite 1, Grd Fl, Unit 2 Hawke Street Business Park, S9 2SU","Salary : £24,228 to £30,208",Closes : 11:55 pm on Friday 5th January 2024,Reference : 330119,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHBhZ2U9NTQmam9ibGlzdF92aWV3X3ZhYz0xODkwMDI2JnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Product Owner / Business Change Manager:  HR & Finance Transformation  (x2),"Department for Science, Innovation & Technology","Birmingham, Cardiff, Darlington, Edinburgh, London, Manchester","Salary : £50,305 to £61,145",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329387,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnNlYXJjaHBhZ2U9NTQmam9ibGlzdF92aWV3X3ZhYz0xODg5ODM4JnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Forensic Accountant ,HM Revenue and Customs,"Belfast Regional Centre- Erskine House, 20-32 Chichester Street, Belfast, BT1 4GF, Birmingham Regional Centre- 3 Arena Central, Broad Street, Birmingham, B1 2DE, Bristol Regional Centre- 3 Glass Wharf, Avon ... see the job advert for full location information","Salary : £42,618 to £50,509",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329079,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg5NzI3JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NTQmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Large Business Advisory Accountant ,HM Revenue and Customs,"Belfast Regional Centre - Erskine House, 20-32 Chichester Street, Belfast, Birmingham Regional Centre - 3 Arena Central, Broad Street, Birmingham, Bristol Regional Centre - 3 Glass Wharf, Avon Street, Temple ... see the job advert for full location information","Salary : £54,439 to £67,713",Closes : 11:55 pm on Friday 5th January 2024,Reference : 328338,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT01NCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODk3MjEmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
DIO – Ministry of Defence Guard Service – Security Officer Shift Worker,Ministry of Defence,"DSTL Porton Down, Salisbury, Wiltshire, SP4 0JQ","Salary : £30,000",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329230,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4OTY2NSZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTU0JnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
DDaT –  Operational Support Tooling (OST) - Infrastructure Engineer,Home Office,"Manchester - Soapworks, Stoke on Trent - Smithfield Two","Salary : £34,350 to £36,755",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329003,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg5NjEwJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NTQmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
"Receptionist - Dorset - Bournemouth, Poole, Full Time, Part Time(Ref: 81979)",HM Prison & Probation Service,"This position is based at NPS 63 COMMERCIAL ROAD POOLE, BH14 0JB, NPS 7 MADEIRA ROAD BOURNEMOUTH, BH1 1QL","Salary : £20,126 to £23,182",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329466,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4OTQzNyZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTU0JnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
UKStratCom Senior HR Business Partner,Ministry of Defence,Northwood Headquarters,"Salary : £67,820",Closes : 11:55 pm on Friday 5th January 2024,Reference : 328075,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg5MzkxJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NTQmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Internal Communications Assistant (Ref: 82004),Legal Aid Agency,"This position is based at 102 PETTY FRANCE LONDON, SW1H 9AJ, CAMBRIDGE MAGISTRATES CAMBRIDGE, CB2 3AX, LIVERPOOL THE CAPITAL LAA LIVERPOOL, L3 9PP, SOUTH TYNESIDE BERKELY WAY LAA JARROW, NE31 1SF, 5 WELLINGTON ... see the job advert for full location information","Salary : £27,223 to £32,760",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329335,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg5MzU2JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NTQmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Business Change Officer - Kent Surrey & Sussex(Ref: 81940),HM Prison & Probation Service,"East Midlands (England), East of England, London (region), North East England, North West England, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £30,812 to £38,289",Closes : 11:55 pm on Friday 5th January 2024,Reference : 329245,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT01NCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODkyNzEmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Cyber Security Analyst,HM Revenue and Customs,"Newcastle upon Tyne, North East England, NE98 1ZZ : Telford, West Midlands (England), TF3 4NT","Salary : £28,341 to £30,323",Closes : 11:55 pm on Friday 5th January 2024,Reference : 323958,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg5MDcxJnNlYXJjaHBhZ2U9NTQmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Neurodiversity Support Manager - HMP Bristol(Ref: 77557),HM Prison & Probation Service,"This position is based at HM PRISON BRISTOL BRISTOL, BS7 8PS","Salary : £34,862 to £40,094",Closes : 11:55 pm on Friday 5th January 2024,Reference : 327930,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4NDg5JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NTQmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Assistant Finance Manager,Cabinet Office,"Manchester, York","Salary : £35,400 to £39,200",Closes : 11:55 pm on Friday 5th January 2024,Reference : 327694,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4ODIzMSZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTU0JnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Prison Catering: Caterer - HMP Onley (Ref: 81780),HM Prison & Probation Service,"This position is based at HMYOI ONLEY RUGBY, CV23 8AP","Salary : £30,902 to £32,539",Closes : 11:55 pm on Friday 5th January 2024,Reference : 327966,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4ODIyOCZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTU0JnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Executive Officer Business Administration Level 3 Apprenticeship ,"Department for Environment, Food and Rural Affairs","East Midlands (England), East of England, London (region), North East England, North West England, South East England, South West England, West Midlands (England), Yorkshire and the Humber","Salary : £25,915 to £30,402",Closes : 11:55 pm on Friday 5th January 2024,Reference : 326146,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT01NCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc5NTkmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Project Management Office (PMO) Manager   ,Forestry Commission,"East Midlands (England), East of England, London (region), North East England, North West England, South East England, South West England, West Midlands (England), Yorkshire and the Humber","Salary : £43,311 to £46,949",Closes : 11:55 pm on Friday 5th January 2024,Reference : 325276,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT01NCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODYzMzMmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Fisheries Observer,"Centre for Environment, Fisheries and Aquaculture Science","Lowestoft, Scarborough","Salary : £25,915 to £27,116",Closes : 11:55 pm on Friday 5th January 2024,Reference : 323510,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT01NCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODU2OTcmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Army – Ammunition Storekeeper ,Ministry of Defence,"Sandhurst, South East England, GU15 4PQ","Salary : £21,610",Closes : 11:55 pm on Friday 5th January 2024,Reference : 300100,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnNlYXJjaHBhZ2U9NTQmam9ibGlzdF92aWV3X3ZhYz0xODgwNTMxJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
QM Boat Maintainer 2,Ministry of Defence,"Hamworthy Barracks, Poole","Salary : £23,310",Closes : 11:55 pm on Friday 5th January 2024,Reference : 315622,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT01NCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4Nzg2NjUmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Incentives Development Project Officer,Forestry Commission,"Any FC office (subject to availability in relation to working pattern/blended working arrangements), with regular presence in Bristol and travel nationwide.","Salary : £27,779 to £30,168",Closes : 11:55 pm on Sunday 7th January 2024,Reference : 330566,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT01NCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA2Nzgmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Accessibility Specialist ,House of Commons,Westminster,"Salary : £41,340 to £47,975",Closes : 11:55 pm on Sunday 7th January 2024,Reference : 330980,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmb3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg5MDY3NCZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTU0JnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Senior Accessibility Specialist ,House of Commons,Westminster,"Salary : £56,180 to £66,497",Closes : 11:55 pm on Sunday 7th January 2024,Reference : 330977,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnNlYXJjaHBhZ2U9NTQmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODkwNjcxJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Information Officer,UK Export Finance,"Westminster, London","Salary : £37,000 to £41,800",Closes : 11:55 pm on Sunday 7th January 2024,Reference : 330969,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwNjY3JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NTQmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Accessibility Specialist,House of Commons,Westminster,"Salary : £41,370 to £47,975",Closes : 11:55 pm on Sunday 7th January 2024,Reference : 330959,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT01NCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA2NjMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Commercial Biosafety Scientist,UK Health Security Agency,"Porton Down, Salisbury, SP4 0JG","Salary : £25,976 to £30,264",Closes : 11:55 pm on Sunday 7th January 2024,Reference : 330946,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT01NCZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA2NTgmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAyMjQ2NDczLTBhZDVlNmYzYTczNDZmZWFiODIzNjQ1MzJjZGYyNDhhZDk0MjRkMTI=
Senior Accessibility Specialist  ,House of Commons,Westminster,"Salary : £56,180 to £66,497",Closes : 11:55 pm on Sunday 7th January 2024,Reference : 330944,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg5MDY1MCZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NTUmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2NDc1LTQzOTNjNjkwZDg0YzlhYjI3OGJmMWQ2NDE3MWE4MjhjMDk4Mzk2ZTM=
